["Single White Female (1992)", "Bloodsport 2 (1995)"]	[0.91501793651439978, 0.51718405107335641, 0.97991714167991173, 0.027542372881355932, 13, 438, 47]
["Single White Female (1992)", "When a Man Loves a Woman (1994)"]	[0.62135388462935459, 0.51603966689556569, 0.96682681617192323, 0.081666666666666665, 49, 438, 211]
["Single White Female (1992)", "Hackers (1995)"]	[0.60932161135997698, 0.51557982499690358, 0.96107424868330682, 0.078125, 55, 438, 321]
["Single White Female (1992)", "Executive Decision (1996)"]	[0.57087497124914444, 0.51490683681295379, 0.96755007957164096, 0.12073490813648294, 92, 438, 416]
["Single White Female (1992)", "Judgment Night (1993)"]	[0.67079696937465227, 0.51479767417124478, 0.9636759096604719, 0.061338289962825282, 33, 438, 133]
["Single White Female (1992)", "Selena (1997)"]	[0.6538491229252904, 0.50854931783078139, 0.96157633817746169, 0.061946902654867256, 35, 438, 162]
["Single White Female (1992)", "Some Kind of Wonderful (1987)"]	[0.62605276706475821, 0.50792960346763405, 0.976072693928702, 0.0688, 43, 438, 230]
["Single White Female (1992)", "Nell (1994)"]	[0.60355724363075991, 0.50775450654651233, 0.96604200320029454, 0.088333333333333333, 53, 438, 215]
["Single White Female (1992)", "Vampires (1998)"]	[0.67634938169764913, 0.50726203627323685, 0.95743392468288235, 0.05163511187607573, 30, 438, 173]
["Single White Female (1992)", "Fly Away Home (1996)"]	[0.69989581912274024, 0.50548031381086789, 0.97867417439172333, 0.040372670807453416, 26, 438, 232]
["Single White Female (1992)", "Net, The (1995)"]	[0.57152340316061612, 0.505067193490777, 0.95827196365226419, 0.081632653061224483, 76, 438, 569]
["Single White Female (1992)", "Alive (1993)"]	[0.58556387330927828, 0.50309008833614044, 0.97103629890573662, 0.082099596231493946, 61, 438, 366]
["Single White Female (1992)", "Soul Man (1986)"]	[0.62818085100026322, 0.50254468080021064, 0.96373969669641724, 0.067681895093062605, 40, 438, 193]
["Single White Female (1992)", "Jewel of the Nile, The (1985)"]	[0.54380174554529315, 0.50229016191588149, 0.96329575100449039, 0.12222222222222222, 121, 438, 673]
["Single White Female (1992)", "Wyatt Earp (1994)"]	[0.6057734603251701, 0.50132976026910625, 0.96636992882355266, 0.072727272727272724, 48, 438, 270]
["Single White Female (1992)", "Superstar (1999)"]	[0.70853837989525836, 0.5001447387495942, 0.96251412825941207, 0.038277511961722487, 24, 438, 213]
["Tank Girl (1995)", "To Wong Foo, Thanks for Everything! Julie Newmar (1995)"]	[0.71181343489321747, 0.56036376789466058, 0.94607641225177919, 0.07061068702290077, 37, 358, 203]
["Tank Girl (1995)", "Judge Dredd (1995)"]	[0.56361381734753768, 0.52058986182482492, 0.91969903626123584, 0.15106117353308365, 121, 358, 564]
["True Lies (1994)", "Party Girl (1995)"]	[0.6571259277971111, 0.5006673735597037, 0.96446502176845927, 0.021724372029871011, 32, 1400, 105]
["Twin Peaks: Fire Walk with Me (1992)", "Lost Highway (1997)"]	[0.73897901275673361, 0.52163224429887078, 0.96173178054939801, 0.084507042253521125, 24, 163, 145]
["Twin Peaks: Fire Walk with Me (1992)", "Private Parts (1997)"]	[0.61743078144556729, 0.50309174784453625, 0.95566877167263475, 0.071197411003236247, 44, 163, 499]
["View to a Kill, A (1985)", "For Your Eyes Only (1981)"]	[0.71158716011029344, 0.6584836406990775, 0.98254059309694808, 0.19808306709265175, 124, 325, 425]
["View to a Kill, A (1985)", "Moonraker (1979)"]	[0.64731062246163162, 0.60235849590179613, 0.97633158129581521, 0.15895610913404506, 134, 325, 652]
["View to a Kill, A (1985)", "Licence to Kill (1989)"]	[0.61633332834003474, 0.57440589103799156, 0.97021809755269206, 0.23909249563699825, 137, 325, 385]
["View to a Kill, A (1985)", "No Mercy (1986)"]	[0.81998270600166279, 0.56373811037614319, 0.98535373638891877, 0.06043956043956044, 22, 325, 61]
["View to a Kill, A (1985)", "Spy Who Loved Me, The (1977)"]	[0.5948429621878214, 0.54608534233636064, 0.97959555756221972, 0.16, 112, 325, 487]
["View to a Kill, A (1985)", "World Is Not Enough, The (1999)"]	[0.60391073073290424, 0.53754691416884881, 0.96818620692199098, 0.073236889692585891, 81, 325, 862]
["View to a Kill, A (1985)", "GoldenEye (1995)"]	[0.5721782058868794, 0.53188396603569066, 0.97036291863679935, 0.12210915818686402, 132, 325, 888]
["View to a Kill, A (1985)", "Time to Kill, A (1996)"]	[0.62432888997625657, 0.52677750091746645, 0.97818806699677108, 0.087804878048780483, 54, 325, 344]
["View to a Kill, A (1985)", "Assassins (1995)"]	[0.69609139301932399, 0.52206854476449305, 0.95541395229659343, 0.071258907363420429, 30, 325, 126]
["View to a Kill, A (1985)", "Milk Money (1994)"]	[0.73642269601696697, 0.51326430328455275, 0.98343817050626603, 0.043396226415094337, 23, 325, 228]
["View to a Kill, A (1985)", "Mickey Blue Eyes (1999)"]	[0.64929704306741787, 0.51114873603179711, 0.97401724954850888, 0.050271739130434784, 37, 325, 448]
["Virus (1999)", "Mighty Ducks, The (1992)"]	[0.8688029869980709, 0.56921575010218439, 0.97292192017482981, 0.035781544256120526, 19, 189, 361]
["Virus (1999)", "Perfect Murder, A (1998)"]	[0.74603197422342871, 0.54440171091979928, 0.9638602774170989, 0.047957371225577264, 27, 189, 401]
["Virus (1999)", "Mr. Mom (1983)"]	[0.71153387433038651, 0.53365040574778988, 0.95666556604115616, 0.038119440914866583, 30, 189, 628]
["Virus (1999)", "Enemy of the State (1998)"]	[0.63521907387168541, 0.5275548240629252, 0.94649003478727123, 0.043439716312056738, 49, 189, 988]
["Virus (1999)", "Absolute Power (1997)"]	[0.83409150528398257, 0.52516872554917426, 0.97732166504985385, 0.030797101449275364, 17, 189, 380]
["Virus (1999)", "Watership Down (1978)"]	[0.77252642240664526, 0.52332435066256611, 0.96065644101360481, 0.044397463002114168, 21, 189, 305]
["Virus (1999)", "Hard Rain (1998)"]	[0.73238055827007742, 0.52312897019291249, 0.9616783115081543, 0.067567567567567571, 25, 189, 206]
["Virus (1999)", "Cliffhanger (1993)"]	[0.64903029198080431, 0.52176945041594069, 0.95020659639562188, 0.049160671462829736, 41, 189, 686]
["Virus (1999)", "Sabrina (1995)"]	[0.74177176116196408, 0.51699243959773256, 0.97224838092501509, 0.03685897435897436, 23, 189, 458]
["Virus (1999)", "Six Days Seven Nights (1998)"]	[0.66231722419790284, 0.50828996275653016, 0.95104094145548312, 0.052631578947368418, 33, 189, 471]
["Virus (1999)", "Hard Target (1993)"]	[0.66868060982937394, 0.50558777816367295, 0.95235326648573349, 0.082887700534759357, 31, 189, 216]
["Virus (1999)", "Another Stakeout (1993)"]	[0.78097277690126277, 0.50205392800795468, 0.96834188792221609, 0.051428571428571428, 18, 189, 179]
["Virus (1999)", "I Know What You Did Last Summer (1997)"]	[0.59638921115778942, 0.50019740290653303, 0.93158107863445638, 0.084967320261437912, 52, 189, 475]
["Working Girl (1988)", "Homeward Bound: The Incredible Journey (1993)"]	[0.70670424527205478, 0.54965885743382037, 0.97596542156986499, 0.049088359046283309, 35, 514, 234]
["Working Girl (1988)", "Dear God (1996)"]	[0.78688611975204015, 0.51554607845823319, 0.97505008564282325, 0.032258064516129031, 19, 514, 94]
["World Is Not Enough, The (1999)", "Tomorrow Never Dies (1997)"]	[0.75065056349872117, 0.72562887804876375, 0.98238169790660101, 0.20223152022315202, 290, 862, 862]
["World Is Not Enough, The (1999)", "GoldenEye (1995)"]	[0.6024349142432468, 0.5826179762747189, 0.97251064175756419, 0.20192307692307693, 294, 862, 888]
["World Is Not Enough, The (1999)", "For Your Eyes Only (1981)"]	[0.60287943525154997, 0.56656139698338437, 0.9779615465658168, 0.13793103448275862, 156, 862, 425]
["World Is Not Enough, The (1999)", "Extreme Measures (1996)"]	[0.66108309541933352, 0.5288664763354668, 0.96479802022290939, 0.042417815482502653, 40, 862, 121]
["World Is Not Enough, The (1999)", "Supercop (1992)"]	[0.58361530417409313, 0.5274984480035072, 0.96855522384541126, 0.090297790585975021, 94, 862, 273]
["World Is Not Enough, The (1999)", "Firestorm (1998)"]	[0.68930605640660991, 0.51697954230495746, 0.9623623920162091, 0.033003300330033, 30, 862, 77]
["World Is Not Enough, The (1999)", "View to a Kill, A (1985)"]	[0.55709737047168606, 0.51105626547402605, 0.97538114536498088, 0.10315985130111524, 111, 862, 325]
["World Is Not Enough, The (1999)", "Moonraker (1979)"]	[0.53064911754240818, 0.50083736936586842, 0.96242227455006824, 0.12481426448736999, 168, 862, 652]
["American President, The (1995)", "Brokedown Palace (1999)"]	[0.67846940186537819, 0.50450288856656333, 0.9718205408045858, 0.024680851063829789, 29, 1033, 171]
["American President, The (1995)", "Astronaut's Wife, The (1999)"]	[0.60215435590813104, 0.50009429558471896, 0.94146342569248254, 0.037347560975609755, 49, 1033, 328]
["American in Paris, An (1951)", "8 1/2 (1963)"]	[0.83620296816469331, 0.57488954061322661, 0.9898317751068556, 0.040072859744990891, 22, 343, 228]
["American in Paris, An (1951)", "Married to the Mob (1988)"]	[0.72572087043080002, 0.54871578008182442, 0.98056226085743292, 0.045790251107828653, 31, 343, 365]
["American in Paris, An (1951)", "Heavy Metal (1981)"]	[0.76684693580617092, 0.52720726836674248, 0.98751529307636221, 0.023429179978700747, 22, 343, 618]
["American in Paris, An (1951)", "Anchors Aweigh (1945)"]	[0.75534504166885419, 0.51929971614733728, 0.98801709386921921, 0.051886792452830191, 22, 343, 103]
["American in Paris, An (1951)", "Days of Heaven (1978)"]	[0.82238571693577123, 0.51779841436696705, 0.98931794687046881, 0.038288288288288286, 17, 343, 118]
["American in Paris, An (1951)", "Breaking Away (1979)"]	[0.6028615076860917, 0.50403175232771602, 0.98185153658918034, 0.062807881773399021, 51, 343, 520]
["Angel and the Badman (1947)", "Three Kings (1999)"]	[0.90500502258777027, 0.51152457798439188, 0.98718398717373079, 0.012275731822474031, 13, 51, 1021]
["Apocalypse Now (1979)", "General, The (1998)"]	[0.78656092200453154, 0.52437394800302095, 0.98791952638822611, 0.016474464579901153, 20, 1176, 58]
["Apocalypse Now (1979)", "Taking of Pelham One Two Three, The (1974)"]	[0.60358677523928761, 0.50777935059813084, 0.9758889556343574, 0.037884203002144387, 53, 1176, 276]
["Bamba, La (1987)", "Rob Roy (1995)"]	[0.682162621086432, 0.52712566174860653, 0.981288991883426, 0.043256997455470736, 34, 266, 554]
["Bamba, La (1987)", "Small Soldiers (1998)"]	[0.74240861682688752, 0.5240531412895677, 0.98015954174446884, 0.039603960396039604, 24, 266, 364]
["Bamba, La (1987)", "Outsiders, The (1983)"]	[0.62356096245672155, 0.51018624201004492, 0.96838688363722025, 0.094339622641509441, 45, 266, 256]
["Bamba, La (1987)", "Return to Oz (1985)"]	[0.75822304343632008, 0.50548202895754668, 0.98456920257075076, 0.038314176245210725, 20, 266, 276]
["Bambi (1942)", "Dumbo (1941)"]	[0.67126527603833441, 0.63914732024702647, 0.97962698251608571, 0.20772442588726514, 199, 589, 568]
["Bambi (1942)", "Pinocchio (1940)"]	[0.66296172137633036, 0.62788438162096893, 0.97696174721893025, 0.19713656387665199, 179, 589, 498]
["Bambi (1942)", "Cinderella (1950)"]	[0.65715540038134157, 0.61827046544753439, 0.9776633472986761, 0.15789473684210525, 159, 589, 577]
["Bambi (1942)", "Snow White and the Seven Dwarfs (1937)"]	[0.64442448506560646, 0.61187779390067687, 0.98160727979296059, 0.16151202749140894, 188, 589, 763]
["Bambi (1942)", "Lady and the Tramp (1955)"]	[0.63774152854967781, 0.60693275905452426, 0.97656549681374494, 0.15684713375796178, 197, 589, 864]
["Bambi (1942)", "Old Yeller (1957)"]	[0.64398598482887481, 0.57080575928013899, 0.97884907805243715, 0.096059113300492605, 78, 589, 301]
["Bambi (1942)", "Suspicion (1941)"]	[0.77227161508929609, 0.56904224269737602, 0.98701717924327625, 0.038461538461538464, 28, 589, 167]
["Bambi (1942)", "Apple Dumpling Gang, The (1975)"]	[0.70695091284308642, 0.56556073027446918, 0.97487406541735089, 0.051216389244558257, 40, 589, 232]
["Bambi (1942)", "Sesame Street Presents Follow That Bird (1985)"]	[0.75771182639599466, 0.5472363190637739, 0.96825228505410077, 0.040000000000000001, 26, 589, 87]
["Bambi (1942)", "101 Dalmatians (1961)"]	[0.58028053457102946, 0.5415951655996275, 0.97178496541591963, 0.13806706114398423, 140, 589, 565]
["Bambi (1942)", "Run Silent, Run Deep (1958)"]	[0.77508801649492465, 0.54021285998131119, 0.98184903343486174, 0.029262086513994912, 23, 589, 220]
["Bambi (1942)", "Children of the Damned (1963)"]	[0.78900964336710067, 0.52600642891140037, 0.97792333687135669, 0.028368794326241134, 20, 589, 136]
["Bambi (1942)", "Darby O'Gill and the Little People (1959)"]	[0.63785863486889627, 0.52188433762000608, 0.96911088118089495, 0.064102564102564097, 45, 589, 158]
["Bambi (1942)", "Mister Roberts (1955)"]	[0.62685068111251896, 0.52060480295785472, 0.97919746732115964, 0.050988553590010408, 49, 589, 421]
["Bambi (1942)", "Black Beauty (1994)"]	[0.72413938629156227, 0.51724241877968735, 0.97524780765052888, 0.037993920972644375, 25, 589, 94]
["Bambi (1942)", "Davy Crockett, King of the Wild Frontier (1955)"]	[0.77062604506699783, 0.50489292607837788, 0.98138427565042785, 0.028485757121439279, 19, 589, 97]
["Bambi (1942)", "Top Hat (1935)"]	[0.63759278755308324, 0.50476095681285749, 0.97515170206473289, 0.04738154613466334, 38, 589, 251]
["Bank Dick, The (1940)", "39 Steps, The (1935)"]	[0.87055564604862157, 0.52233338762917292, 0.98940851336341828, 0.03896103896103896, 15, 147, 253]
["Bank Dick, The (1940)", "Grapes of Wrath, The (1940)"]	[0.78978628516683158, 0.51744618683344135, 0.99323128258785143, 0.029275808936825885, 19, 147, 521]
["Bank Dick, The (1940)", "Total Recall (1990)"]	[0.82502864732539016, 0.50770993681562471, 0.98775691180277725, 0.0075223319228960974, 16, 147, 1996]
["Bank Dick, The (1940)", "Broadcast News (1987)"]	[0.80360766837690978, 0.50597519860768392, 0.9826687438207774, 0.018498367791077257, 17, 147, 789]
["Barcelona (1994)", "Metropolitan (1990)"]	[0.75636127602006453, 0.55731883496215273, 0.9792475794896911, 0.07407407407407407, 28, 208, 198]
["Barcelona (1994)", "Mask of Zorro, The (1998)"]	[0.71885075744778459, 0.52967950548784126, 0.97521921251022936, 0.02407566638005159, 28, 208, 983]
["Barcelona (1994)", "Mighty Aphrodite (1995)"]	[0.6587558505805815, 0.51859503130811735, 0.97657598751805375, 0.061461794019933555, 37, 208, 431]
["Beautician and the Beast, The (1997)", "Richie Rich (1994)"]	[0.85987898850923405, 0.60697340365357699, 0.96932602947990154, 0.078175895765472306, 24, 148, 183]
["Beautician and the Beast, The (1997)", "Home Alone 3 (1997)"]	[0.8259595083848259, 0.55063967225655053, 0.95304934145420606, 0.070921985815602842, 20, 148, 154]
["Beautician and the Beast, The (1997)", "Vegas Vacation (1997)"]	[0.79570403583324589, 0.54704652463535652, 0.97106961155016602, 0.064327485380116955, 22, 148, 216]
["Beautician and the Beast, The (1997)", "Honey, I Blew Up the Kid (1992)"]	[0.78301329954493049, 0.54573654210707279, 0.95763950220989968, 0.045454545454545456, 23, 148, 381]
["Beautician and the Beast, The (1997)", "Rambo III (1988)"]	[0.84678944351965402, 0.53316372369755993, 0.96194074311030842, 0.039351851851851853, 17, 148, 301]
["Beautician and the Beast, The (1997)", "Small Soldiers (1998)"]	[0.84784522345871038, 0.52175090674382185, 0.96445449321298493, 0.032258064516129031, 16, 148, 364]
["Beautician and the Beast, The (1997)", "Mask, The (1994)"]	[0.63100760148898649, 0.51415434195398901, 0.938102901707353, 0.034294621979734999, 44, 148, 1179]
["Beautician and the Beast, The (1997)", "Hunchback of Notre Dame, The (1996)"]	[0.69939688079400575, 0.5051199694623375, 0.94136018160434332, 0.05078125, 26, 148, 390]
["Beautician and the Beast, The (1997)", "Speed 2: Cruise Control (1997)"]	[0.68942361200000113, 0.50309290605405488, 0.93838982727918541, 0.055327868852459015, 27, 148, 367]
["Big Country, The (1958)", "African Queen, The (1951)"]	[0.70315578003869217, 0.52285942618261727, 0.98034488782136486, 0.026581118240146653, 29, 63, 1057]
["Big Country, The (1958)", "Logan's Run (1976)"]	[0.75013261755761795, 0.52281970314621862, 0.98098179549145237, 0.034534534534534533, 23, 63, 626]
["Birds, The (1963)", "Curse of Frankenstein, The (1957)"]	[0.80481321588043475, 0.53654214392028976, 0.96999333985452796, 0.026178010471204188, 20, 733, 51]
["Birds, The (1963)", "Wolf Man, The (1941)"]	[0.65457097949865162, 0.52622372861656308, 0.97082167750890358, 0.049636803874092007, 41, 733, 134]
["Birds, The (1963)", "They Shoot Horses, Don't They? (1969)"]	[0.65388172273193124, 0.52566962023547414, 0.97789419482736262, 0.048751486325802618, 41, 733, 149]
["Birds, The (1963)", "Switchback (1997)"]	[0.8527329128377259, 0.51163974770263554, 0.98636483840493072, 0.018610421836228287, 15, 733, 88]
["Blood Simple (1984)", "Mumford (1999)"]	[0.62497112842065894, 0.50242776990680427, 0.98186848826278639, 0.047453703703703706, 41, 628, 277]
["Boys on the Side (1995)", "While You Were Sleeping (1995)"]	[0.61450818273688046, 0.52672129948875468, 0.96901595649318661, 0.074257425742574254, 60, 195, 673]
["Bride of Re-Animator (1990)", "Wes Craven's New Nightmare (1994)"]	[0.86691827946551059, 0.54583743521902517, 0.98142029223031269, 0.056856187290969896, 17, 65, 251]
["Bride of Re-Animator (1990)", "Re-Animator (1985)"]	[0.80671014001312769, 0.50792860667493223, 0.97522270381379983, 0.057432432432432436, 17, 65, 248]
["Bridges of Madison County, The (1995)", "Straight Story, The (1999)"]	[0.70592609823003383, 0.53784845579431151, 0.97515400551345277, 0.040816326530612242, 32, 387, 429]
["Brief Encounter (1946)", "Battleship Potemkin, The (Bronenosets Potyomkin) (1925)"]	[0.87796884183907153, 0.54028851805481326, 0.9910206194796547, 0.050473186119873815, 16, 99, 234]
["Brief Encounter (1946)", "General, The (1927)"]	[0.86518091269740027, 0.53241902319840018, 0.9913838689139064, 0.05536332179930796, 16, 99, 206]
["Brief Encounter (1946)", "African Queen, The (1951)"]	[0.68774638495332463, 0.52399724567872352, 0.98749997685470492, 0.028469750889679714, 32, 99, 1057]
["Brief Encounter (1946)", "Gone with the Wind (1939)"]	[0.70566997517372787, 0.51996735012800999, 0.97889351291867521, 0.022819885900570498, 28, 99, 1156]
["Brief Encounter (1946)", "Adventures of Robin Hood, The (1938)"]	[0.88515415047707791, 0.51633992111162885, 0.99236466855186112, 0.030237580993520519, 14, 99, 378]
["Brief Encounter (1946)", "Roman Holiday (1953)"]	[0.79504639199992511, 0.51110125199995193, 0.9853288293794773, 0.035573122529644272, 18, 99, 425]
["Brief Encounter (1946)", "Casablanca (1942)"]	[0.67509133405842803, 0.51043491111734807, 0.98044352788759581, 0.017846862406447898, 31, 99, 1669]
["Death Wish (1974)", "True Lies (1994)"]	[0.71571595426633805, 0.6119890043726659, 0.97604220518565166, 0.037796284433055737, 59, 220, 1400]
["Death Wish (1974)", "Top Gun (1986)"]	[0.70369682339223383, 0.60860265806895897, 0.97157666584470437, 0.054888507718696397, 64, 220, 1010]
["Death Wish (1974)", "Rocky III (1982)"]	[0.61535844788107319, 0.50347509372087806, 0.96488490699501883, 0.078125, 45, 220, 401]
["Diva (1981)", "Wallace & Gromit: The Best of Aardman Animation (1996)"]	[0.68660656232559514, 0.52693061759871251, 0.99372440878557444, 0.049848942598187312, 33, 257, 438]
["Diva (1981)", "Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)"]	[0.73172946481563172, 0.50306400706074683, 0.98955950876069521, 0.066265060240963861, 22, 257, 97]
["Diva (1981)", "Mystery Train (1989)"]	[0.69239854648134935, 0.50006561690319673, 0.98926496308337919, 0.06205250596658711, 26, 257, 188]
["Earth Vs. the Flying Saucers (1956)", "E.T. the Extra-Terrestrial (1982)"]	[0.80096924044430751, 0.54259206610743405, 0.97411131660753081, 0.0090556274256144882, 21, 71, 2269]
["Earth Vs. the Flying Saucers (1956)", "Superman II (1980)"]	[0.70504164997892838, 0.50919674720700381, 0.97390680688373288, 0.029180695847362513, 26, 71, 846]
["Extreme Measures (1996)", "Sting, The (1973)"]	[0.84299927901055716, 0.58754495203766111, 0.9893379168147981, 0.020052310374891021, 23, 121, 1049]
["Extreme Measures (1996)", "Cape Fear (1991)"]	[0.7298830935021926, 0.57458881828896013, 0.98433882431334607, 0.047989623865110249, 37, 121, 687]
["Extreme Measures (1996)", "Nightmare on Elm Street, A (1984)"]	[0.7374030961597684, 0.53810496206253366, 0.96687210791453659, 0.049541284403669728, 27, 121, 451]
["Extreme Measures (1996)", "Goldfinger (1964)"]	[0.74611731645495361, 0.52002115995345255, 0.98358767654170898, 0.023115577889447236, 23, 121, 897]
["Extreme Measures (1996)", "Desperate Measures (1998)"]	[0.71977775205762007, 0.50166328173712915, 0.97883911712053118, 0.11004784688995216, 23, 121, 111]
["Friday the 13th Part VIII: Jason Takes Manhattan (1989)", "Friday the 13th Part V: A New Beginning (1985)"]	[0.79767847944835379, 0.66014770712967208, 0.94465765174989058, 0.29090909090909089, 48, 99, 114]
["Friday the 13th Part VIII: Jason Takes Manhattan (1989)", "Friday the 13th Part VII: The New Blood (1988)"]	[0.83652413032511852, 0.63735171834294746, 0.95441219067476291, 0.20253164556962025, 32, 99, 91]
["Friday the 13th Part VIII: Jason Takes Manhattan (1989)", "Friday the 13th Part 3: 3D (1982)"]	[0.7272829113475473, 0.59005972052725542, 0.92692307692307696, 0.16862745098039217, 43, 99, 199]
["Friday the 13th Part VIII: Jason Takes Manhattan (1989)", "Friday the 13th Part VI: Jason Lives (1986)"]	[0.72434909413435022, 0.58505119141620598, 0.92279826915098939, 0.24852071005917159, 42, 99, 112]
["Friday the 13th Part VIII: Jason Takes Manhattan (1989)", "Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)"]	[0.72682541752403218, 0.55377174668497686, 0.92900003524370067, 0.093841642228739003, 32, 99, 274]
["Friday the 13th Part VIII: Jason Takes Manhattan (1989)", "Friday the 13th Part 2 (1981)"]	[0.66194037825407459, 0.54373673928013266, 0.91638831201498594, 0.20535714285714285, 46, 99, 171]
["Friday the 13th Part VIII: Jason Takes Manhattan (1989)", "Halloween 5: The Revenge of Michael Myers (1989)"]	[0.72703805503039687, 0.52508303974417547, 0.92582009977255142, 0.13, 26, 99, 127]
["Friday the 13th Part VIII: Jason Takes Manhattan (1989)", "Poltergeist III (1988)"]	[0.75173157956383951, 0.50923752164002023, 0.93167853340225082, 0.11052631578947368, 21, 99, 112]
["Gods Must Be Crazy, The (1980)", "Gods Must Be Crazy II, The (1989)"]	[0.65268864129878179, 0.55670501757837265, 0.96930022599116028, 0.075816993464052282, 58, 695, 128]
["Gods Must Be Crazy, The (1980)", "American Werewolf in Paris, An (1997)"]	[0.66831529999671302, 0.5319244224463634, 0.95075910415318099, 0.042345276872964167, 39, 695, 265]
["Happy Gilmore (1996)", "Billy Madison (1995)"]	[0.69294033383560216, 0.64198883870063139, 0.96646140545237658, 0.13830954994511527, 126, 682, 355]
["Happy Gilmore (1996)", "Waterboy, The (1998)"]	[0.61762136944048562, 0.5682116598852468, 0.95899853257128576, 0.11651469098277609, 115, 682, 420]
["Heart and Souls (1993)", "Naked Gun 33 1/3: The Final Insult (1994)"]	[0.72774889837632839, 0.51982064169737741, 0.97301422028354301, 0.041254125412541254, 25, 219, 412]
["Heart and Souls (1993)", "Friday the 13th (1980)"]	[0.75048214050931505, 0.51595647160015412, 0.98201104328084698, 0.042801556420233464, 22, 219, 317]
["I Know What You Did Last Summer (1997)", "I Still Know What You Did Last Summer (1998)"]	[0.78143621838882193, 0.72640549878397531, 0.95987795813773136, 0.20689655172413793, 132, 475, 295]
["I Know What You Did Last Summer (1997)", "Scream 3 (2000)"]	[0.66360424937325591, 0.60040384467104102, 0.94612889477566764, 0.099268547544409613, 95, 475, 577]
["I Know What You Did Last Summer (1997)", "Child's Play 2 (1990)"]	[0.63026969472125816, 0.51355308458769178, 0.93730386849465541, 0.078014184397163122, 44, 475, 133]
["I Know What You Did Last Summer (1997)", "Firestarter (1984)"]	[0.59439702120746063, 0.51297277172698652, 0.94485887971856719, 0.092783505154639179, 63, 475, 267]
["I Know What You Did Last Summer (1997)", "Hellraiser: Bloodline (1996)"]	[0.62840511799023435, 0.50015917554324774, 0.93218847497984469, 0.0598159509202454, 39, 475, 216]
["Indiana Jones and the Temple of Doom (1984)", "Looking for Richard (1996)"]	[0.63576249922175476, 0.50049388236606229, 0.97203342926974801, 0.029935275080906147, 37, 1127, 146]
["Inherit the Wind (1960)", "Romeo and Juliet (1968)"]	[0.67528706724385068, 0.54787441304689777, 0.98327686802066649, 0.074010327022375214, 43, 268, 356]
["Inherit the Wind (1960)", "12 Angry Men (1957)"]	[0.58355277474286504, 0.51723995943117584, 0.98578721976886552, 0.096774193548387094, 78, 268, 616]
["Inherit the Wind (1960)", "Negotiator, The (1998)"]	[0.71842065698103497, 0.50071742759284255, 0.97634845343299859, 0.022030651340996167, 23, 268, 799]
["Jane Eyre (1996)", "Romeo and Juliet (1968)"]	[0.90744073367784839, 0.52934042797874492, 0.9941665797879089, 0.033018867924528301, 14, 82, 356]
["Jerry Maguire (1996)", "Cat's Eye (1985)"]	[0.63425952293661281, 0.50989491059610048, 0.96885546633630126, 0.027815468113975575, 41, 1353, 162]
["Jury Duty (1995)", "Bio-Dome (1996)"]	[0.76014648236014004, 0.58336823064847954, 0.95239898665802569, 0.17277486910994763, 33, 81, 143]
["Jury Duty (1995)", "In the Army Now (1994)"]	[0.76631093816883011, 0.57940583129838374, 0.9567460998376438, 0.15422885572139303, 31, 81, 151]
["Jury Duty (1995)", "Son in Law (1993)"]	[0.7481308394273245, 0.56109812957049332, 0.94591933682781359, 0.11673151750972763, 30, 81, 206]
["Jury Duty (1995)", "Vegas Vacation (1997)"]	[0.76343771970782592, 0.55137168645565204, 0.95462848406232559, 0.095940959409594101, 26, 81, 216]
["Jury Duty (1995)", "Encino Man (1992)"]	[0.71257271521170118, 0.53442953640877588, 0.94956493198149416, 0.087209302325581398, 30, 81, 293]
["Jury Duty (1995)", "Beverly Hillbillies, The (1993)"]	[0.76474317009106885, 0.53300281551801776, 0.94566915466119872, 0.10747663551401869, 23, 81, 156]
["Jury Duty (1995)", "Flubber (1997)"]	[0.8828142314127031, 0.52968853884762179, 0.97351515418305778, 0.040760869565217392, 15, 81, 302]
["Jury Duty (1995)", "Naked Gun 33 1/3: The Final Insult (1994)"]	[0.73614532911069896, 0.51963199701931695, 0.9464285714285714, 0.051172707889125799, 24, 81, 412]
["Jury Duty (1995)", "Wayne's World 2 (1993)"]	[0.62668933631992374, 0.50380907429640931, 0.93584062676368329, 0.086680761099365747, 41, 81, 433]
["Jury Duty (1995)", "Dirty Work (1998)"]	[0.77844046097440955, 0.50042601062640613, 0.96027659949671973, 0.090909090909090912, 18, 81, 135]
["King and I, The (1956)", "Fly Away Home (1996)"]	[0.7958474315648435, 0.55468154321186069, 0.98590060350929887, 0.039586919104991396, 23, 372, 232]
["King and I, The (1956)", "Phantom of the Opera, The (1943)"]	[0.79853395165517072, 0.5231774166016635, 0.98465608963563489, 0.040860215053763443, 19, 372, 112]
["King and I, The (1956)", "All the King's Men (1949)"]	[0.74398489811456547, 0.5185349289889396, 0.98077580041283174, 0.049145299145299144, 23, 372, 119]
["King and I, The (1956)", "Murder, My Sweet (1944)"]	[0.79211803438133943, 0.50921873638800397, 0.98356163959843523, 0.038793103448275863, 18, 372, 110]
["King and I, The (1956)", "Star Is Born, A (1937)"]	[0.81277675939095395, 0.50017031347135632, 0.98338847840166288, 0.035794183445190156, 16, 372, 91]
